EntropicMoment - momento q=0.500
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
32 | 0 | 0.000 | 0.00000e+00    | 3.38448e-05       | position
33 | 0 | 0.000 | 0.00000e+00    | 5.19283e-06       | position
34 | 0 | 0.000 | 0.00000e+00    | 4.78458e-06       | position
35 | 0 | 0.000 | 0.00000e+00    | 2.50423e-05       | position
36 | 0 | 0.000 | 0.00000e+00    | 1.06567e-05       | position
37 | 0 | 0.000 | 0.00000e+00    | 1.35727e-05       | position
38 | 0 | 0.000 | 0.00000e+00    | 4.81791e-05       | position
39 | 0 | 0.000 | 0.00000e+00    | 4.35423e-06       | position
40 | 0 | 0.000 | 0.00000e+00    | 5.24230e-05       | position
41 | 0 | 0.000 | 0.00000e+00    | 1.47195e-05       | position
42 | 0 | 0.000 | 0.00000e+00    | 2.44336e-05       | position
43 | 0 | 0.000 | 0.00000e+00    | 1.39736e-05       | position
44 | 0 | 0.000 | 0.00000e+00    | 9.92723e-06       | position
45 | 0 | 0.000 | 0.00000e+00    | 1.04210e-05       | position
46 | 0 | 0.000 | 0.00000e+00    | 1.48887e-06       | position
47 | 0 | 0.000 | 0.00000e+00    | 1.04151e-05       | position
48 | 0 | 0.000 | 0.00000e+00    | 1.36683e-06       | position
49 | 0 | 0.000 | 0.00000e+00    | 3.24688e-05       | position
50 | 0 | 0.000 | 0.00000e+00    | 3.28831e-05       | position


Renyi - momento (2e) alpha=0.800
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 9.11193e-07       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 4.20264e-06       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 8.45784e-06       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 5.29975e-06       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 9.91108e-06       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 1.48951e-06       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 1.73978e-06       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 2.67518e-06       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 4.04863e-06       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 1.25113e-05       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 1.37539e-05       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 2.67031e-05       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 1.08031e-05       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 5.43986e-06       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 7.87375e-06       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 1.10350e-05       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 1.40253e-05       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 4.90732e-06       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 2.07495e-05       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 8.27062e-06       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 1.37320e-05       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 1.79193e-05       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 1.26603e-05       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 4.45876e-06       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 2.20367e-05       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 4.29539e-05       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 2.94812e-05       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 3.57665e-05       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 4.31919e-05       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 5.24621e-05       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 9.17683e-06       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 5.21782e-06       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 6.99997e-05       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 2.65611e-05       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 1.19927e-05       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 3.67771e-05       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 1.88308e-05       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 3.83565e-05       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 1.45632e-05       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 1.41929e-05       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 1.09590e-05       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 1.19094e-05       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 1.14754e-05       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.28860e-05       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.35743e-05       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.55117e-05       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.79570e-05       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 1.99249e-05       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 2.65117e-05       | momentum


Renyi - momento (2e) alpha=0.400
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.34732e-02       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 2.09987e-02       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 3.18211e-02       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 8.58035e-02       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 8.20296e-01       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 2.70822e-01       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 6.90780e-01       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 2.17832e+00       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 6.50421e-01       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 7.13546e-01       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 1.96424e+00       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 1.36883e+00       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 2.11919e+00       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 3.75625e+00       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 4.69254e+00       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 7.62546e+00       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 1.18701e+01       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 8.92923e+00       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 1.38541e+01       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 1.85018e+01       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 2.69861e+01       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 3.81831e+01       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 6.76786e+00       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 8.26126e+00       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 2.89741e+01       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 1.78876e+00       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 2.34750e+01       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 8.53672e+00       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 8.27447e+00       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 1.51106e+01       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 2.06485e+01       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 4.59138e+01       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 3.62921e+00       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 5.69593e+01       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 4.60423e+01       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 1.54429e+02       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 7.13006e+01       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 6.22503e+01       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 6.40926e+01       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 1.54980e+02       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 2.91719e+00       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 2.60735e+02       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 1.11853e+02       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.16010e+02       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.29151e+02       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.33677e+02       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.46676e+02       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 2.35809e+02       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 1.88659e+02       | momentum


Renyi - posicion (2e) alpha=0.400
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.19163e-06       | position
3  | 0 | 0.000 | 0.00000e+00    | 1.18072e-03       | position
4  | 0 | 0.000 | 0.00000e+00    | 1.39200e-04       | position
5  | 0 | 0.000 | 0.00000e+00    | 4.34003e-04       | position
6  | 0 | 0.000 | 0.00000e+00    | 5.15528e-04       | position
7  | 0 | 0.000 | 0.00000e+00    | 3.19451e-05       | position
8  | 0 | 0.000 | 0.00000e+00    | 9.41380e-06       | position
9  | 0 | 0.000 | 0.00000e+00    | 1.07774e-05       | position
10 | 0 | 0.000 | 0.00000e+00    | 8.50197e-06       | position
11 | 0 | 0.000 | 0.00000e+00    | 2.16777e-04       | position
12 | 0 | 0.000 | 0.00000e+00    | 2.69851e-04       | position
13 | 0 | 0.000 | 0.00000e+00    | 9.57065e-04       | position
14 | 0 | 0.000 | 0.00000e+00    | 1.47587e-03       | position
15 | 0 | 0.000 | 0.00000e+00    | 8.23674e-04       | position
16 | 0 | 0.000 | 0.00000e+00    | 9.63452e-04       | position
17 | 0 | 0.000 | 0.00000e+00    | 1.71399e-04       | position
18 | 0 | 0.000 | 0.00000e+00    | 5.72484e-04       | position
19 | 0 | 0.000 | 0.00000e+00    | 3.71313e-04       | position
20 | 0 | 0.000 | 0.00000e+00    | 1.53672e-03       | position
21 | 0 | 0.000 | 0.00000e+00    | 2.63034e-03       | position
22 | 0 | 0.000 | 0.00000e+00    | 1.63129e-03       | position
23 | 0 | 0.000 | 0.00000e+00    | 1.28229e-03       | position
24 | 0 | 0.000 | 0.00000e+00    | 4.28418e-05       | position
25 | 0 | 0.000 | 0.00000e+00    | 4.39880e-04       | position
26 | 0 | 0.000 | 0.00000e+00    | 1.12637e-04       | position
27 | 0 | 0.000 | 0.00000e+00    | 9.09538e-04       | position
28 | 0 | 0.000 | 0.00000e+00    | 5.18570e-05       | position
29 | 0 | 0.000 | 0.00000e+00    | 1.42022e-05       | position
30 | 0 | 0.000 | 0.00000e+00    | 1.77202e-04       | position
31 | 0 | 0.000 | 0.00000e+00    | 9.09388e-05       | position
32 | 0 | 0.000 | 0.00000e+00    | 1.50676e-04       | position
33 | 0 | 0.000 | 0.00000e+00    | 6.57576e-04       | position
34 | 0 | 0.000 | 0.00000e+00    | 4.35288e-04       | position
35 | 0 | 0.000 | 0.00000e+00    | 4.34369e-04       | position
36 | 0 | 0.000 | 0.00000e+00    | 1.80766e-04       | position
37 | 0 | 0.000 | 0.00000e+00    | 3.69465e-04       | position
38 | 0 | 0.000 | 0.00000e+00    | 5.45178e-04       | position
39 | 0 | 0.000 | 0.00000e+00    | 1.32471e-03       | position
40 | 0 | 0.000 | 0.00000e+00    | 1.19215e-03       | position
41 | 0 | 0.000 | 0.00000e+00    | 6.68567e-04       | position
42 | 0 | 0.000 | 0.00000e+00    | 8.76329e-04       | position
43 | 0 | 0.000 | 0.00000e+00    | 1.19704e-03       | position
44 | 0 | 0.000 | 0.00000e+00    | 1.45610e-04       | position
45 | 0 | 0.000 | 0.00000e+00    | 1.50987e-04       | position
46 | 0 | 0.000 | 0.00000e+00    | 9.81745e-05       | position
47 | 0 | 0.000 | 0.00000e+00    | 1.22863e-04       | position
48 | 0 | 0.000 | 0.00000e+00    | 7.14652e-04       | position
49 | 0 | 0.000 | 0.00000e+00    | 8.31694e-04       | position
50 | 0 | 0.000 | 0.00000e+00    | 3.31683e-04       | position


Renyi - posicion (2e) alpha=1.200
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.32441e-06       | position
3  | 0 | 0.000 | 0.00000e+00    | 1.48261e-06       | position
4  | 0 | 0.000 | 0.00000e+00    | 1.45663e-06       | position
5  | 0 | 0.000 | 0.00000e+00    | 1.48715e-06       | position
6  | 0 | 0.000 | 0.00000e+00    | 1.47748e-06       | position
7  | 0 | 0.000 | 0.00000e+00    | 1.48041e-06       | position
8  | 0 | 0.000 | 0.00000e+00    | 1.44753e-06       | position
9  | 0 | 0.000 | 0.00000e+00    | 1.32824e-06       | position
10 | 0 | 0.000 | 0.00000e+00    | 1.39732e-06       | position
11 | 0 | 0.000 | 0.00000e+00    | 1.41808e-06       | position
12 | 0 | 0.000 | 0.00000e+00    | 1.45295e-06       | position
13 | 0 | 0.000 | 0.00000e+00    | 1.35658e-06       | position
14 | 0 | 0.000 | 0.00000e+00    | 1.46711e-06       | position
15 | 0 | 0.000 | 0.00000e+00    | 1.40491e-06       | position
16 | 0 | 0.000 | 0.00000e+00    | 1.88290e-06       | position
17 | 0 | 0.000 | 0.00000e+00    | 1.47563e-06       | position
18 | 0 | 0.000 | 0.00000e+00    | 1.41179e-06       | position
19 | 0 | 0.000 | 0.00000e+00    | 1.41517e-06       | position
20 | 0 | 0.000 | 0.00000e+00    | 1.82339e-06       | position
21 | 0 | 0.000 | 0.00000e+00    | 1.82732e-06       | position
22 | 0 | 0.000 | 0.00000e+00    | 1.41659e-06       | position
23 | 0 | 0.000 | 0.00000e+00    | 1.62632e-06       | position
24 | 0 | 0.000 | 0.00000e+00    | 1.41752e-06       | position
25 | 0 | 0.000 | 0.00000e+00    | 1.90308e-06       | position
26 | 0 | 0.000 | 0.00000e+00    | 3.06091e-06       | position
27 | 0 | 0.000 | 0.00000e+00    | 1.64833e-06       | position
28 | 0 | 0.000 | 0.00000e+00    | 3.01730e-06       | position
29 | 0 | 0.000 | 0.00000e+00    | 2.47004e-06       | position
30 | 0 | 0.000 | 0.00000e+00    | 2.33093e-06       | position
31 | 0 | 0.000 | 0.00000e+00    | 2.23155e-06       | position
32 | 0 | 0.000 | 0.00000e+00    | 3.09460e-06       | position
33 | 0 | 0.000 | 0.00000e+00    | 1.47069e-06       | position
34 | 0 | 0.000 | 0.00000e+00    | 1.40737e-06       | position
35 | 0 | 0.000 | 0.00000e+00    | 1.47319e-06       | position
36 | 0 | 0.000 | 0.00000e+00    | 1.46611e-06       | position
37 | 0 | 0.000 | 0.00000e+00    | 1.44598e-06       | position
38 | 0 | 0.000 | 0.00000e+00    | 1.47722e-06       | position
39 | 0 | 0.000 | 0.00000e+00    | 1.41621e-06       | position
40 | 0 | 0.000 | 0.00000e+00    | 1.35069e-06       | position
41 | 0 | 0.000 | 0.00000e+00    | 1.47384e-06       | position
42 | 0 | 0.000 | 0.00000e+00    | 3.30535e-06       | position
43 | 0 | 0.000 | 0.00000e+00    | 1.46801e-06       | position
44 | 0 | 0.000 | 0.00000e+00    | 1.46146e-06       | position
45 | 0 | 0.000 | 0.00000e+00    | 1.41514e-06       | position
46 | 0 | 0.000 | 0.00000e+00    | 3.78335e-06       | position
47 | 0 | 0.000 | 0.00000e+00    | 1.48104e-06       | position
48 | 0 | 0.000 | 0.00000e+00    | 3.70213e-06       | position
49 | 0 | 0.000 | 0.00000e+00    | 1.37463e-06       | position
50 | 0 | 0.000 | 0.00000e+00    | 1.46852e-06       | position


Renyi - momento (2e) alpha=1.200
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.43161e-06       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 1.36269e-06       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 1.39194e-06       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 1.46889e-06       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 1.48479e-06       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 1.36057e-06       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 1.46056e-06       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 1.32467e-06       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 1.46281e-06       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 1.48535e-06       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 1.48619e-06       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 1.40635e-06       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 1.45054e-06       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 1.47137e-06       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 1.43262e-06       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 1.30754e-06       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 1.48923e-06       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 1.42631e-06       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 1.47649e-06       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 1.32651e-06       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 1.45527e-06       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 1.48902e-06       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 1.42874e-06       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 1.44997e-06       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 1.47001e-06       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 1.48341e-06       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 1.45310e-06       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 1.48208e-06       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 1.42820e-06       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 1.42539e-06       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 1.25758e-06       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 1.45820e-06       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 1.45867e-06       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 1.36355e-06       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 1.29545e-06       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 1.39711e-06       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 1.40647e-06       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 1.37769e-06       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 1.46974e-06       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 1.41605e-06       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 1.48588e-06       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 1.45460e-06       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 1.48372e-06       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.48398e-06       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.48324e-06       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.47372e-06       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.48360e-06       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 1.46169e-06       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 1.41830e-06       | momentum


Renyi - momento (2e) alpha=1.600
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.12599e-08       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 1.27246e-06       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 1.46471e-06       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 8.17137e-07       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 1.32118e-06       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 1.26607e-06       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 1.25367e-06       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 1.43578e-06       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 1.22233e-06       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 1.48524e-06       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 1.48661e-06       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 1.48914e-06       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 1.41324e-06       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 1.48451e-06       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 1.32275e-06       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 9.44369e-07       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 1.34134e-06       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 1.46503e-06       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 1.43154e-06       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 1.28247e-06       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 1.43588e-06       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 1.37864e-06       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 1.43249e-06       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 1.47358e-06       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 1.48362e-06       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 1.48166e-06       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 1.46282e-06       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 1.47330e-06       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 1.38561e-06       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 1.37721e-06       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 9.56598e-07       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 9.45728e-07       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 1.27004e-06       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 1.48013e-06       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 1.46477e-06       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 1.44406e-06       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 1.48602e-06       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 1.32381e-06       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 1.48727e-06       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 1.46166e-06       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 1.48093e-06       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 1.48778e-06       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 1.46934e-06       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.48553e-06       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.41955e-06       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.41086e-06       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.23999e-06       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 1.23121e-06       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 1.47362e-06       | momentum


Renyi - momento (2e) alpha=1.400
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.14628e-06       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 1.48109e-06       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 1.38349e-06       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 1.30435e-06       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 1.41404e-06       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 1.48824e-06       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 1.43845e-06       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 1.24896e-06       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 1.42396e-06       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 1.36141e-06       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 1.47160e-06       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 1.47957e-06       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 1.29109e-06       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 1.39207e-06       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 1.37720e-06       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 1.47494e-06       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 1.47763e-06       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 1.37312e-06       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 1.44708e-06       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 1.46789e-06       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 1.35824e-06       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 1.46690e-06       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 1.46836e-06       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 1.45620e-06       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 1.46610e-06       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 1.46145e-06       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 1.44790e-06       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 1.48095e-06       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 1.48543e-06       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 1.47588e-06       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 1.43692e-06       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 1.40885e-06       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 1.48030e-06       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 1.40153e-06       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 1.44419e-06       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 1.45179e-06       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 1.47720e-06       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 1.43957e-06       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 1.46783e-06       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 1.44572e-06       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 1.40742e-06       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 1.48554e-06       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 1.46136e-06       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.48880e-06       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.48153e-06       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.48730e-06       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.44183e-06       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 1.41477e-06       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 1.38432e-06       | momentum


Renyi - posicion (2e) alpha=1.400
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.17311e-06       | position
3  | 0 | 0.000 | 0.00000e+00    | 1.47440e-06       | position
4  | 0 | 0.000 | 0.00000e+00    | 1.44609e-06       | position
5  | 0 | 0.000 | 0.00000e+00    | 1.40130e-06       | position
6  | 0 | 0.000 | 0.00000e+00    | 1.39110e-06       | position
7  | 0 | 0.000 | 0.00000e+00    | 1.36971e-06       | position
8  | 0 | 0.000 | 0.00000e+00    | 1.48026e-06       | position
